t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
94.591,471,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.139078331155435,False,-0.2418389916419983,-0.05086929351091385,-1.8617441654205322,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 155.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.001,False,0.0,,0.0,False,0.0,,0.0,False
94.776,472,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.139676261891154,False,-0.2418389916419983,-0.05086929351091385,-1.8611371517181396,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 139.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
94.955,473,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.140274192627853,False,-0.2418389916419983,-0.05086929351091385,-1.8606116771697998,,,,-11.83,False,,,"{""telemetry"": 0.8, ""graph"": 117.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
95.175,474,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.140872123365533,False,-0.2418389916419983,-0.05086929351091385,-1.8600046634674072,,,,-11.83,False,,,"{""telemetry"": 1.7, ""graph"": 136.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.007,False,0.0,,0.002,False,0.0,,0.001,False
95.382,475,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.141470054104193,False,-0.2418389916419983,-0.05086929351091385,-1.8593885898590088,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 143.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.006,False,0.0,,0.002,False,0.0,,0.001,False
95.59,476,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.1420770444005,False,-0.2418389916419983,-0.05086929351091385,-1.8587815761566162,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 151.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.004,False,0.0,,0.001,False,0.0,,0.0,False
95.8,477,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.142674975141134,False,-0.2418389916419983,-0.05086929351091385,-1.858156442642212,,,,-11.83,False,,,"{""telemetry"": 1.4, ""graph"": 160.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.01,False,0.0,,0.004,False,0.0,,0.002,False
96.001,478,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.14327290588275,False,-0.2418389916419983,-0.05086929351091385,-1.8575403690338135,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 161.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.001,False,0.0,,0.0,False
96.183,479,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.143870836625343,False,-0.2418389916419983,-0.05086929351091385,-1.856996774673462,,,,-11.83,False,,,"{""telemetry"": 1.5, ""graph"": 142.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.001,False,0.0,,0.0,False,0.0,,0.0,False
96.393,480,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.144468767368917,False,-0.2418389916419983,-0.05086929351091385,-1.8563807010650635,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 152.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.009,False,0.0,,0.004,False,0.0,,0.001,False
96.63,481,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.145075757670213,False,-0.2418389916419983,-0.05086929351091385,-1.8557283878326416,,,,-11.83,False,,,"{""telemetry"": 1.4, ""graph"": 189.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.01,False,0.0,,0.004,False,0.0,,0.002,False
96.8,482,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.145664628859,False,-0.2418389916419983,-0.05086929351091385,-1.8551757335662842,,,,-11.83,False,,,"{""telemetry"": 1.6, ""graph"": 158.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.001,False,0.0,,0.0,False
97.011,483,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.146271619162285,False,-0.2418389916419983,-0.05086929351091385,-1.8545687198638916,,,,-11.83,False,,,"{""telemetry"": 1.7, ""graph"": 168.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.003,False,0.0,,0.001,False,0.0,,0.0,False
97.218,484,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.14686954990979,False,-0.2418389916419983,-0.05086929351091385,-1.8539345264434814,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 175.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.004,False,0.0,,0.002,False,0.0,,0.0,False
97.396,485,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.147467480658275,False,-0.2418389916419983,-0.05086929351091385,-1.8533909320831299,,,,-11.83,False,,,"{""telemetry"": 0.8, ""graph"": 153.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
97.612,486,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.14806541140774,False,-0.2418389916419983,-0.05086929351091385,-1.8527476787567139,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 168.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.003,False,0.0,,0.001,False,0.0,,0.0,False
97.801,487,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.148663342158184,False,-0.2418389916419983,-0.05086929351091385,-1.8521769046783447,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 157.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.004,False,0.0,,0.002,False,0.0,,0.0,False
98.011,488,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.149261272909605,False,-0.2418389916419983,-0.05086929351091385,-1.8515517711639404,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 167.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.004,False,0.0,,0.002,False,0.0,,0.0,False
98.188,489,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.149859203662004,False,-0.2418389916419983,-0.05086929351091385,-1.8510172367095947,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 143.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.001,False,0.0,,0.0,False
98.405,490,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.150466193972264,False,-0.2418389916419983,-0.05086929351091385,-1.8503921031951904,,,,-11.83,False,,,"{""telemetry"": 1.5, ""graph"": 160.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.001,False,0.0,,0.0,False
98.618,491,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.151064124726638,False,-0.2418389916419983,-0.05086929351091385,-1.8497307300567627,,,,-11.83,False,,,"{""telemetry"": 1.8, ""graph"": 172.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.005,False,0.0,,0.002,False,0.0,,0.0,False
98.824,492,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.15166205548199,False,-0.2418389916419983,-0.05086929351091385,-1.8491237163543701,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 179.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.001,False,0.0,,0.0,False
99.005,493,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.15225998623832,False,-0.2418389916419983,-0.05086929351091385,-1.8485891819000244,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 159.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.045,False,0.0,,0.023,False,0.0,,0.0,False
99.179,494,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.152857916995632,False,-0.2418389916419983,-0.05086929351091385,-1.8480002880096436,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 133.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
99.411,495,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.15345584775392,False,-0.2418389916419983,-0.05086929351091385,-1.8473842144012451,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 164.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
99.598,496,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.15403565939926,False,-0.2418389916419983,-0.05086929351091385,-1.8467772006988525,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 151.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
99.807,497,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.154633590159474,False,-0.2418389916419983,-0.05086929351091385,-1.8462064266204834,,,,-11.83,False,,,"{""telemetry"": 1.5, ""graph"": 159.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.001,False,0.0,,0.0,False
100.012,498,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.15522246136367,False,-0.2418389916419983,-0.05086929351091385,-1.8455994129180908,,,,-11.83,False,,,"{""telemetry"": 1.8, ""graph"": 163.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.001,False,0.0,,0.0,False,0.0,,0.0,False
100.174,499,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.15582945168284,False,-0.2418389916419983,-0.05086929351091385,-1.8450648784637451,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 126.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
100.398,500,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.156418322888968,False,-0.2418389916419983,-0.05086929351091385,-1.8444397449493408,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 150.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.003,False,0.0,,0.002,False,0.0,,0.0,False
100.619,501,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.157016253653083,False,-0.2418389916419983,-0.05086929351091385,-1.8438236713409424,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 170.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.004,False,0.0,,0.002,False,0.0,,0.0,False
100.792,502,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.157614184418176,False,-0.2418389916419983,-0.05086929351091385,-1.8432528972625732,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 142.8}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
100.988,503,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.158212115184245,False,-0.2418389916419983,-0.05086929351091385,-1.8426368236541748,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 139.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
101.205,504,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.1588100459513,False,-0.2418389916419983,-0.05086929351091385,-1.8420026302337646,,,,-11.83,False,,,"{""telemetry"": 1.6, ""graph"": 155.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
101.422,505,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.159407976719322,False,-0.2418389916419983,-0.05086929351091385,-1.841395616531372,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 172.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.003,False,0.0,,0.002,False,0.0,,0.0,False
101.633,506,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.16000590748833,False,-0.2418389916419983,-0.05086929351091385,-1.8408339023590088,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 183.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.005,False,0.0,,0.003,False,0.0,,0.0,False
101.796,507,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.160585719144056,False,-0.2418389916419983,-0.05086929351091385,-1.8402631282806396,,,,-11.83,False,,,"{""telemetry"": 1.6, ""graph"": 145.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.003,False,0.0,,0.002,False,0.0,,0.0,False
101.997,508,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.16118364991499,False,-0.2418389916419983,-0.05086929351091385,-1.8396289348602295,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 146.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
102.247,509,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.161781580686895,False,-0.2418389916419983,-0.05086929351091385,-1.8389313220977783,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 196.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.001,False,0.0,,0.0,False
102.418,510,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.162379511459786,False,-0.2418389916419983,-0.05086929351091385,-1.8384239673614502,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 167.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.008,False,0.0,,0.005,False,0.0,,0.0,False
102.584,511,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.16297744223365,False,-0.2418389916419983,-0.05086929351091385,-1.8378713130950928,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 133.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
102.797,512,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.16357537300849,False,-0.2418389916419983,-0.05086929351091385,-1.8372371196746826,,,,-11.83,False,,,"{""telemetry"": 1.2, ""graph"": 145.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
102.976,513,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.16417330378431,False,-0.2418389916419983,-0.05086929351091385,-1.836702585220337,,,,-11.83,False,,,"{""telemetry"": 2.0, ""graph"": 122.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
103.205,514,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.16497388255187,False,-0.2418389916419983,-0.05086929351091385,-1.8311434984207153,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 153.0}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.006,False,0.0,,0.004,False,0.0,,0.0,False
103.412,515,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.17978101392646,False,-0.2418389916419983,-0.05086929351091385,-1.813663125038147,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 159.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
103.621,516,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.194776370136807,False,-0.2418389916419983,-0.05086929351091385,-1.8002488613128662,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 167.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.029,False,0.0,,0.029,False,0.0,,0.029,False
103.819,517,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.207000574959704,False,-0.2418389916419983,-0.05086929351091385,-1.7893072366714478,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 165.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.007,False,0.0,,0.007,False,0.0,,0.007,False
103.999,518,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.21708243300165,False,-0.2418389916419983,-0.05086929351091385,-1.7811199426651,,,,-11.83,False,,,"{""telemetry"": 1.5, ""graph"": 143.7}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.017,False,0.0,,0.017,False,0.0,,0.015,False
104.215,519,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.22517094998609,False,-0.2418389916419983,-0.05086929351091385,-1.7729411125183105,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 160.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.009,False,0.0,,0.009,False,0.0,,0.008,False
104.439,520,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.231790984172797,False,-0.2418389916419983,-0.05086929351091385,-1.7662750482559204,,,,-11.83,False,,,"{""telemetry"": 1.9, ""graph"": 183.2}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.026,False,0.0,,0.026,False,0.0,,0.024,False
104.604,521,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.23722993807179,False,-0.2418389916419983,-0.05086929351091385,-1.762189269065857,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 148.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.018,False,0.0,,0.018,False,0.0,,0.016,False
104.813,522,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.241719903230983,False,-0.2418389916419983,-0.05086929351091385,-1.7577534914016724,,,,-11.83,False,,,"{""telemetry"": 0.8, ""graph"": 158.4}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.008,False,0.0,,0.009,False,0.0,,0.009,False
105.025,523,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.245447315808033,False,-0.2418389916419983,-0.05086929351091385,-1.754150152206421,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 169.6}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.002,False,0.0,,0.002,False,0.0,,0.003,False
105.208,524,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.24856058566563,False,-0.2418389916419983,-0.05086929351091385,-1.7514349222183228,,,,-11.83,False,,,"{""telemetry"": 0.9, ""graph"": 152.5}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.018,3.58,0.167,False,0.029,3.71,0.234,False,0.0,5.36,0.28,False
105.416,525,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.2512176590534,False,-0.2418389916419983,-0.05086929351091385,-1.7488787174224854,,,,-11.83,False,,,"{""telemetry"": 1.6, ""graph"": 159.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.001,False,0.0,,0.001,False,0.0,,0.002,False
105.586,526,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.253436535875586,False,-0.2418389916419983,-0.05086929351091385,-1.746978759765625,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 128.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
105.805,527,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.255337255287166,False,-0.2418389916419983,-0.05086929351091385,-1.7449920177459717,,,,-11.83,False,,,"{""telemetry"": 1.1, ""graph"": 148.1}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
106.028,528,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.257006359917433,False,-0.2418389916419983,-0.05086929351091385,-1.7434639930725098,,,,-11.83,False,,,"{""telemetry"": 1.3, ""graph"": 170.3}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,8.92,0.177,False,0.012,7.38,0.194,False,0.0,9.6,0.285,False
106.234,529,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,28.25844420737743,False,-0.2418389916419983,-0.05086929351091385,-1.742039442062378,,,,-11.83,False,,,"{""telemetry"": 1.0, ""graph"": 175.9}",True,3923.8,False,False,True,2,photo-20260901T231450138Z-0.png;photo-20260901T231450138Z-1.png;photo-20260901T231450138Z-2.png;photo-20260901T231450138Z-3.png,0.0,,0.001,False,0.0,,0.001,False,0.0,,0.002,False
